v7b_interval_id,samegroup,r500,r1000,r2000,exp500,exp1000
3875,NA,NA,NA,NA,NA,NA
3876,0.05254545454545455,0.1677857142857143,0.1416388888888889,0.13445882352941177,0.1426280577941029,0.1390167654153666
3877,0.0195,0.17099999999999999,0.10511111111111111,0.12902189781021897,0.12092547981554419,0.1266083942481467
3878,0,0.094,0.14574418604651163,0.15697777777777777,0.12106722990322853,0.14392375845889152
3879,0.0013333333333333333,0.09246153846153847,0.17839393939393938,0.14767441860465116,0.14749459895398256,0.160723001462044
3880,NA,NA,NA,NA,NA,NA
3881,NA,NA,NA,NA,NA,NA
3882,0.5,0.06388235294117647,0.10685333333333334,0.12176642335766423,0.10334088925872394,0.11559566904559795
3883,0.06420000000000001,0.1036774193548387,0.11901333333333333,0.17807407407407405,0.1303618530810779,0.1602298059567959
3884,0.011454545454545455,0.024333333333333332,0.09650746268656717,0.1492925170068027,0.09251199592989039,0.12695578136457125
3885,0.0064444444444444445,0.06991304347826087,0.14964912280701753,0.14319117647058824,0.11805947327524005,0.14297439633787823
3886,0.0829090909090909,0.054900000000000004,0.14863157894736842,0.11713043478260869,0.1096457380976698,0.11881756762004363
3887,0.0426,0.02711111111111111,0.08255384615384616,0.17306832298136646,0.08721305006239023,0.12489545944800051
3888,NA,NA,NA,NA,NA,NA
3889,NA,NA,NA,NA,NA,NA
3890,NA,NA,NA,NA,NA,NA
3891,NA,NA,NA,NA,NA,NA
3892,5e-4,0.16742857142857143,0.12858333333333333,0.17253731343283582,0.14984487099122054,0.17154603429668153
3893,0.0424,0.027,0.08252307692307692,0.173055900621118,0.08714806841511284,0.12486402270632788
3894,0.3393333333333333,0.5631666666666667,0.1875,0.15966233766233767,0.2460489530991617,0.18932762222413083
3895,0.0037,0.0026046511627906975,0.02240963855421687,0.06809473684210526,0.02107308635147096,0.03968124936202519
3896,0.0011,9.473684210526315e-4,0.04276923076923077,0.060485981308411214,0.0491821711737875,0.054119634189639526
3897,0.0012000000000000001,0.0010526315789473684,0.04278632478632479,0.06049532710280373,0.04836982298789724,0.053654666347125644
3898,0.0038000000000000004,0.0026511627906976743,0.022433734939759038,0.06810526315789474,0.021120505432380438,0.03970568624371228
3899,0.0027777777777777775,0.0019000000000000002,0.013253731343283582,0.06633734939759037,0.019409106601876582,0.03678626625100092
3900,0.0014285714285714286,0.029609756097560978,0.015431818181818182,0.04140740740740741,0.02400505215979543,0.029506809120008005
3901,0.0038000000000000004,0.0026511627906976743,0.022433734939759038,0.06810526315789474,0.021120505432380438,0.03970568624371228
3902,0.0027777777777777775,0.0019000000000000002,0.013253731343283582,0.06633734939759037,0.019409106601876582,0.03678626625100092
3903,0.2555,0.10345,0.057669902912621356,0.04256271186440678,0.081583489677095,0.05610100828550336
3904,0.030857142857142854,0.012514285714285714,0.005495145631067961,0.04024505928853755,0.024207011999845016,0.03193583775319319
3905,0.03633333333333333,0.014875,0.0063370786516853935,0.03247210300429185,0.022994264540205877,0.029044710684522242
3906,0.027,0.014777777777777777,0.007793103448275862,0.022923076923076924,0.016913603971843997,0.021184435221225855
3907,NA,NA,NA,NA,NA,NA
3908,0.023733333333333332,0.01536,0.006771084337349398,0.03739772727272727,0.016671198815190812,0.023257794185643724
3909,NA,NA,NA,NA,NA,NA
3910,0.098,0.11688888888888889,0.08625,0.09659872611464969,0.09886529254832753,0.09584021106441233
3911,0.030857142857142854,0.011837837837837838,0.006043478260869565,0.04024505928853755,0.024445712110952533,0.031598103646644934
3912,0.03633333333333333,0.014875,0.006363636363636364,0.036217391304347826,0.026681746656555823,0.03116688922432155
3913,0.026888888888888886,0.014722222222222222,0.0077701149425287355,0.02291497975708502,0.01686893469303006,0.021164741034586987
3914,0,0.17789473684210524,0.08109803921568627,0.053380952380952376,0.08846780053161997,0.06271547963169084
3915,0.1608,0.07328,0.07335,0.05192792792792793,0.0659581382933874,0.05284809332063751
3916,0.0013846153846153847,0.01085,0.041283950617283946,0.03693457943925233,0.02738911227179366,0.03039246691709975
3917,8e-4,0.05435294117647059,0.034527272727272726,0.035359649122807014,0.03828473952478078,0.03413834085379895
3918,0.0025714285714285713,0.07476470588235294,0.05112765957446808,0.036483720930232555,0.056107850941306034,0.04486255004940936
3919,0.0034285714285714284,0.084,0.11172602739726027,0.09439344262295082,0.09803647841042216,0.0931988097329402
3920,0.005,0.07653333333333333,0.13175438596491226,0.09785430463576159,0.12037821105640122,0.11139412368672416
3921,0.11781818181818182,0.11957142857142856,0.10437037037037036,0.1444019138755981,0.11989799861794577,0.13131159424022304
3922,0.077,0.13474285714285714,0.07020689655172414,0.050206349206349206,0.07579365198095465,0.05604927252769047
3923,0.001,0.1578125,0.064609375,0.044347540983606555,0.06830215378224064,0.055630021675757216
3924,0.002,0.13273333333333334,0.06026168224299065,0.04109540636042403,0.06267815866095507,0.051270751436280716
3925,0.008,0.001891891891891892,0.04125274725274725,0.027091463414634146,0.02176857957155213,0.024139419059726892
3926,0.001,0.0017142857142857142,0.02488421052631579,0.027245901639344264,0.020133708705583207,0.022433807769246247
3927,0,0.0766923076923077,0.05555963302752294,0.030803088803088803,0.04453585277413058,0.03903444321076995
3928,0.0055,0.04787878787878788,0.11189473684210526,0.08145023696682464,0.0779354302671916,0.0802924060694838
3929,0.14366666666666666,0.1576,0.08109803921568627,0.053380952380952376,0.08720736471060768,0.062450519628107055
3930,0.0026666666666666666,0.1183125,0.074775,0.05046288209606987,0.06625224532579914,0.053489868145753836
3931,0.0017142857142857142,0.032228571428571426,0.04407843137254902,0.03413765182186235,0.037417375910591556,0.03372482811983982
3932,3.333333333333333e-4,0.05435294117647059,0.034527272727272726,0.035359649122807014,0.03828473952478078,0.03413834085379895
3933,0,0.11552941176470588,0.05987012987012987,0.03520888888888889,0.06471679482580184,0.046101864560476526
3934,0.004,0.18133333333333332,0.107475,0.09667391304347826,0.10311949898263319,0.09452035924366836
3935,0,0.09361904761904762,0.13376623376623376,0.1102923976608187,0.1099970312384658,0.10778334605834126
3936,4.2857142857142855e-4,5.777777777777778e-4,0.05706122448979592,0.043163522012578615,0.04356579541234025,0.04345175748440997
3937,0.0026000000000000003,0.0017948717948717949,0.06142222222222222,0.039120805369127515,0.04524435701756006,0.04143987814515033
3938,0.008,0.001891891891891892,0.04125274725274725,0.027091463414634146,0.02176857957155213,0.024139419059726892
3939,0.001,0.033125,0.024354166666666666,0.026234920634920635,0.025535529612138938,0.025201843072464113
3940,0.0024615384615384616,0.0020689655172413794,0.029976190476190476,0.02982089552238806,0.027910278119078837,0.0315794613099148
3941,0.02875,0.0774375,0.10308433734939759,0.08097368421052631,0.08715838854104827,0.08604115160431748
3942,4.2857142857142855e-4,0.010136363636363636,0.055450980392156866,0.043574603174603176,0.029860184147730905,0.03707819925795455
3943,0.0026000000000000003,0.014875,0.05546,0.03182575757575758,0.03349349563468812,0.03572024543319703
3944,0.008,0.001891891891891892,0.04125274725274725,0.027091463414634146,0.02176857957155213,0.024139419059726892
3945,NA,NA,NA,NA,NA,NA
3946,0.0128,0.0128,0.009547169811320755,0.058666666666666666,0.025315670994434977,0.03550553083251293
3947,4.2857142857142855e-4,3.2432432432432436e-4,0.0014130434782608696,0.038561264822134386,0.015239067456342473,0.027481929260939415
3948,0.018428571428571426,0.008666666666666666,0.004556962025316456,0.029613861386138616,0.01007385927197158,0.020476364765417795
3949,0.002333333333333333,0.0029523809523809524,0.0016615384615384617,0.03218811881188119,0.01657328090036568,0.025748559285480133
3950,0.0015,0.0015,0.008166666666666666,0.020158878504672895,0.014112802145964954,0.01910430147553775
3951,0.001,0.001125,0.008032786885245903,0.013134146341463414,0.008293132520484936,0.020298359424385237
3952,0.0017777777777777776,0.0013000000000000002,0.007277777777777777,0.029207729468599033,0.011072293565609804,0.02135438100737661
3953,0.0013333333333333333,0.002076923076923077,0.0014862385321100919,0.028560000000000002,0.00901709219988428,0.01894590399525673
3954,0.0012000000000000001,0.07885,0.03927710843373494,0.026933333333333333,0.05370654689481292,0.03535077748175465
3955,NA,NA,NA,NA,NA,NA
3956,0.0036363636363636364,NA,NA,NA,NA,NA
3957,0.0012000000000000001,NA,NA,NA,NA,NA
3958,0.004285714285714285,0.003916666666666666,0.003906542056074766,0.013399014778325122,0.005952748576580725,0.011189033488085944
3959,NA,NA,NA,NA,NA,NA
3960,0.002533333333333333,0.002625,0.005724137931034483,0.0037333333333333337,0.005517512044546963,0.01570598252612941
3961,0.0024,0.0025,0.005689655172413793,0.0037142857142857147,0.005445475847129246,0.015672001451178287
3962,NA,NA,NA,NA,NA,NA
3963,0.002266666666666667,0.002375,0.005655172413793103,0.004228070175438596,0.005888256331749196,0.01607846192651245
3964,0.002533333333333333,0.002625,0.005724137931034483,0.0037333333333333337,0.005517512044546963,0.01570598252612941
3965,0.002533333333333333,0.002625,0.005724137931034483,0.0037333333333333337,0.005517512044546963,0.01570598252612941
3966,8e-4,8e-4,0.0017358490566037736,0.0018476190476190478,0.00414052934728715,0.014462277941663488
3967,0.0056,0.005454545454545455,0.006142857142857143,0.005089285714285714,0.007671513989390252,0.012546856084116974
3968,0.08628571428571429,0.05330434782608696,0.08646666666666666,0.053397590361445785,0.06888430659846176,0.05947770332397493
3969,0.013555555555555555,0.08868421052631578,0.046177777777777776,0.05136585365853658,0.04823247046753712,0.04701790565424941
3970,NA,NA,NA,NA,NA,NA
3971,NA,NA,NA,NA,NA,NA
3972,0.00225,0.06610810810810812,0.06277894736842105,0.05175384615384616,0.06293404501926872,0.05767308240540066
3973,8e-4,0.036869565217391306,0.05831818181818182,0.04913191489361702,0.05263302624375714,0.05144448993842496
3974,0.0044,0.01764285714285714,0.03703225806451613,0.03334920634920635,0.032171754359881864,0.03341314229888622
3975,NA,NA,NA,NA,NA,NA
3976,0.0011,9.473684210526315e-4,0.04276923076923077,0.060485981308411214,0.0491821711737875,0.054119634189639526
3977,2.5e-4,0.11452631578947368,0.051838383838383836,0.05939784946236559,0.06033491040737769,0.05508263663198753
3978,NA,NA,NA,NA,NA,NA
3979,0.0012000000000000001,0.0010526315789473684,0.04278632478632479,0.06049532710280373,0.04922479271687476,0.05414047049766231
3980,0.1231111111111111,0.04496,0.059153846153846154,0.05289908256880734,0.06257068991660704,0.054816868036448176
3981,0.01225,0.02580392156862745,0.029025641025641025,0.03548878923766816,0.030872702130061845,0.03220615540289554
3982,NA,NA,NA,NA,NA,NA
3983,0.0012000000000000001,0.0010526315789473684,0.04278632478632479,0.06049532710280373,0.04922479271687476,0.05414047049766231
3984,0.1231111111111111,0.11463157894736842,0.057133333333333335,0.05617560975609756,0.07082046281586699,0.05775139489690238
3985,NA,NA,NA,NA,NA,NA
3986,0.0012000000000000001,0.002476190476190476,0.054185185185185183,0.03671889400921659,0.04122705672729574,0.03850705508260065
3987,NA,NA,NA,NA,NA,NA
3988,0.0824,0.11351515151515151,0.09935064935064936,0.08184615384615385,0.0964748820858185,0.09206633952389957
3989,NA,NA,NA,NA,NA,NA
3990,0.030857142857142854,0.011837837837837838,0.006043478260869565,0.04024505928853755,0.024445712110952533,0.031598103646644934
3991,0.03633333333333333,0.014875,0.006363636363636364,0.036217391304347826,0.026681746656555823,0.03116688922432155
3992,8e-4,0.013212121212121213,0.051870370370370365,0.04453896103896104,0.030233815470295983,0.03878748427777985
3993,NA,NA,NA,NA,NA,NA
3994,8e-4,0.013212121212121213,0.051870370370370365,0.04453896103896104,0.030233815470295983,0.03878748427777985
3995,0.0012727272727272728,0.018000000000000002,0.05376699029126213,0.03993127147766323,0.03034831600926214,0.03644285478664235
3996,NA,NA,NA,NA,NA,NA
3997,6.666666666666666e-4,0.0013913043478260868,0.00928395061728395,0.011863157894736843,0.007738565604809789,0.018660998100503097
3998,NA,NA,NA,NA,NA,NA
3999,0.003090909090909091,0.0030666666666666668,0.008465116279069767,0.011917525773195877,0.007165164276869718,0.012949939905515276
4000,NA,NA,NA,NA,NA,NA
4001,0,4.5454545454545455e-4,0.008327868852459017,0.005622047244094488,0.006041777269256012,0.013974011597955513
4002,0.003111111111111111,0.00344,0.061766666666666664,0.06257391304347826,0.04028815377425191,0.05903364937680807
4003,0.07907692307692309,0.040933333333333335,0.07554545454545454,0.09215126050420168,0.060004932897747276,0.07682961838457629
4004,0.00611764705882353,0.006357142857142857,0.038241379310344825,0.11762068965517242,0.03528177898399394,0.0726920496843774
4005,NA,NA,NA,NA,NA,NA
4006,0.06729411764705882,0.08011428571428571,0.11113513513513514,0.129375,0.09752354549454696,0.12097632538260737
4007,0.11563636363636363,0.10257142857142856,0.12959375,0.13929411764705882,0.11001599908882553,0.12831564459137748
4008,0.012,0.10838888888888888,0.17575,0.19495238095238096,0.13805710498288934,0.15990782143455753
4009,NA,NA,NA,NA,NA,NA
4010,NA,NA,NA,NA,NA,NA
4011,0.008727272727272728,0.0045925925925925926,0.0037176470588235295,0.016717171717171717,0.008074448526936935,0.013011980002259324
4012,0.008545454545454545,0.12527777777777777,0.07677922077922078,0.061588516746411484,0.0718181492708422,0.06328258141617446
4013,0.07044444444444443,0.021933333333333332,0.08796491228070175,0.05443809523809524,0.060326558123190585,0.05335407613236893
4014,0.0038000000000000004,0.0026511627906976743,0.022433734939759038,0.06810526315789474,0.021120505432380438,0.03970568624371228
4015,0.0027777777777777775,0.0019000000000000002,0.013253731343283582,0.06633734939759037,0.019409106601876582,0.03678626625100092
4016,0.0014285714285714286,0.029609756097560978,0.015431818181818182,0.04140740740740741,0.02400505215979543,0.029506809120008005
4017,0.007200000000000001,0.17113333333333333,0.07323404255319149,0.03377704918032787,0.06586199973140733,0.05126277549798397
4018,0.007333333333333333,0.10757894736842105,0.06571428571428571,0.029222222222222222,0.0641039098520051,0.04631256718054079
4019,NA,NA,NA,NA,NA,NA
4020,NA,NA,NA,NA,NA,NA
4021,NA,NA,NA,NA,NA,NA
4022,0.038,0.10818181818181818,0.10239024390243902,0.10611428571428572,0.08775615605328244,0.09669994681147562
4023,0.05085714285714286,0.049272727272727274,0.08265306122448979,0.11971084337349398,0.08849405858321557,0.10320296556067786
4024,0.178,0.060588235294117644,0.07527777777777778,0.08792207792207793,0.07243130376272632,0.07832996248982331
4025,0.006333333333333333,0.001,0.049448275862068965,0.048114754098360656,0.038147877417928605,0.045883882105719996
4026,2e-4,0.060294117647058824,0.048716049382716044,0.0339290780141844,0.03730193368548676,0.03758402994667101
4027,5.454545454545455e-4,3.333333333333333e-4,0.05855102040816326,0.044866666666666666,0.038355165085181546,0.043765630709804756
4028,NA,NA,NA,NA,NA,NA
4029,NA,NA,NA,NA,NA,NA
4030,8.695652173913043e-4,0.09356363636363636,0.07618947368421052,0.06628085106382979,0.06707924624743247,0.06766982941826775
4031,0.005222222222222222,0.08846808510638297,0.050095238095238095,0.08341666666666667,0.06146648353091013,0.06958710052124831
4032,0.008307692307692308,0.053351351351351356,0.055456790123456785,0.0669304347826087,0.06099813928490503,0.06176302575242756
4033,0.03766666666666667,0.108,0.10234146341463414,0.10608571428571428,0.0876327869091979,0.09663490322096
4034,0.050571428571428566,0.049090909090909095,0.08261224489795918,0.11968674698795181,0.08839542505740007,0.10314898082979897
4035,0.17766666666666667,0.1197142857142857,0.06214814814814815,0.09018666666666666,0.10788675598674788,0.09205194346117754
4036,0.15428571428571428,0.12657142857142856,0.056357142857142856,0.05664,0.0844017474769771,0.06839114355344046
4037,0.1255,0.03903703703703704,0.04219607843137255,0.026851063829787233,0.0508016441986148,0.036544120253915985
4038,0.216,0.09008333333333333,0.07917241379310345,0.038675675675675675,0.07712268736968149,0.055559507988998114
4039,0.36618181818181816,0.20526666666666668,0.0850958904109589,0.045,0.116600303363545,0.07260039088482013
4040,0.253,0.11852941176470588,0.04473913043478261,0.04288235294117647,0.0743066501069073,0.05360749708031631
4041,0.33616666666666667,0.11837209302325581,0.05848598130841121,0.07032850241545893,0.10717194993575156,0.07855493975233122
4042,0.3036,0.10141935483870967,0.04205194805194805,0.08200862068965517,0.06104032651403959,0.06644054770430081
4043,NA,NA,NA,NA,NA,NA
4044,0.05085714285714286,0.049272727272727274,0.08265306122448979,0.11971084337349398,0.08849405858321557,0.10320296556067786
4045,0,0.0021538461538461538,0.07241025641025642,0.08018390804597701,0.05427431535684853,0.06927663807745583
4046,0.006333333333333333,0.001,0.049448275862068965,0.048114754098360656,0.038147877417928605,0.045883882105719996
4047,2e-4,0.0018461538461538463,0.048716049382716044,0.033186206896551725,0.030316927018397253,0.03403000608159444
4048,1.6666666666666666e-4,0.07760975609756098,0.06524137931034482,0.044866666666666666,0.06574185708478793,0.057258214422744654
4049,2.5e-4,0.12023809523809523,0.0766595744680851,0.048134969325153376,0.08573708067419777,0.06606705293142125
4050,0.001619047619047619,0.07144186046511627,0.0563956043956044,0.04468817204301075,0.051480018277410125,0.047892672972899945
4051,8.695652173913043e-4,0.06076,0.0751157894736842,0.06572151898734177,0.0645961628509782,0.06595129179215428
4052,NA,NA,NA,NA,NA,NA
4053,NA,NA,NA,NA,NA,NA
4054,NA,NA,NA,NA,NA,NA
4055,NA,NA,NA,NA,NA,NA
4056,0.005,0.018333333333333333,0.053575757575757575,0.07811764705882353,0.06268109625755114,0.08344340996390873
4057,NA,NA,NA,NA,NA,NA
4058,0.010333333333333333,0.010533333333333334,0.0274468085106383,0.04993162393162393,0.03073538860608268,0.039482752232532545
4059,0.035,0.00817391304347826,0.0372063492063492,0.033568345323741006,0.03953657653445947,0.036679956780913646
4060,8e-4,3.333333333333333e-4,0.04174358974358974,0.04594520547945205,0.04302849962738354,0.045206116082226355
4061,NA,NA,NA,NA,NA,NA
4062,0.0016666666666666666,NA,NA,NA,NA,NA
4063,0.028,0.038363636363636364,0.04057142857142857,0.07985074626865671,0.054992205464813614,0.07304234342255425
4064,0.0045,0.0886,0.078,0.1168235294117647,0.08655148931206424,0.09707850960021801
4065,NA,NA,NA,NA,NA,NA
4066,0.005666666666666666,0.008666666666666666,0.026851063829787233,0.049692307692307695,0.02939231214010015,0.03883778288447743
4067,0.22,0.15576470588235294,0.11764102564102563,0.1270769230769231,0.14205548082112912,0.12926316567339502
4068,0.178,0.12830769230769232,0.07225641025641026,0.09021333333333334,0.10728889726204775,0.09477809951993525
4069,0.15828571428571428,0.12209090909090908,0.06191304347826087,0.05692,0.08479845935272212,0.06643400843956415
4070,0.25025,0.10324137931034483,0.06548275862068965,0.03417142857142857,0.06265488001603349,0.04817337816204345
4071,0.316,0.17948387096774193,0.07477333333333333,0.04574149659863946,0.10846163293698356,0.07446751602653315
4072,0.039,0.039,0.0705625,0.10262162162162163,0.07024737930268421,0.08509060775633195
4073,NA,NA,NA,NA,NA,NA
4074,0.003111111111111111,0.068533333333333335,0.05364705882352941,0.08827848101265823,0.05760431948127331,0.07038785406990998
4075,0.0015555555555555555,NA,NA,NA,NA,NA
4076,0.003,0.05630769230769231,0.04990909090909091,0.033690140845070424,0.03930409563427232,0.03850626659912964
4077,0,0.0775609756097561,0.0652183908045977,0.044853333333333335,0.06569043632210349,0.05722920793561283
4078,NA,NA,NA,NA,NA,NA
4079,NA,NA,NA,NA,NA,NA
4080,0.139,0.109125,0.09715151515151516,0.11295238095238094,0.10920990035900462,0.1071317079767838
4081,0.045200000000000004,0.049833333333333334,0.043416666666666666,0.08308196721311475,0.053596818162517657,0.06980796229088147
4082,0.001,0.036000000000000004,0.052551724137931036,0.08554838709677419,0.049167279368180015,0.07551188080520942
4083,NA,NA,NA,NA,NA,NA
4084,NA,NA,NA,NA,NA,NA
4085,NA,NA,NA,NA,NA,NA
4086,NA,NA,NA,NA,NA,NA
4087,NA,NA,NA,NA,NA,NA
4088,0.0468,0.050499999999999996,0.04375,0.08321311475409836,0.054175334313712645,0.07010615393406444
4089,0.004,0.03709090909090909,0.05296551724137931,0.08574193548387096,0.05004928768971139,0.07594105966188727
4090,0.0265,0.011800000000000001,0.010095238095238095,0.0537741935483871,0.02743016533746825,0.045999108764390347
4091,0.004,NA,NA,NA,NA,NA
4092,NA,NA,NA,NA,NA,NA
4093,NA,NA,NA,NA,NA,NA
4094,0.087,0.04,0.035777777777777776,0.04180952380952381,0.040453003536474304,0.055594367518271855
4095,NA,NA,NA,NA,NA,NA
4096,NA,NA,NA,NA,NA,NA
4097,0,0.2,0.026500000000000003,0.06389473684210525,0.04791751145836925,0.07113307118483263
4098,NA,NA,NA,NA,NA,NA
4099,0.31166666666666665,0.2866666666666667,0.19502857142857144,0.12692105263157893,0.20993662378246875,0.16617376629384975
4100,NA,NA,NA,NA,NA,NA
4101,0.11199999999999999,0.04225,0.10971428571428571,0.05741414141414142,0.08302104757553604,0.07005061094714435
4102,NA,NA,NA,NA,NA,NA
4103,NA,NA,NA,NA,NA,NA
4104,0.013714285714285714,0.010363636363636363,0.021384615384615387,0.011944444444444443,0.016026550728609368,0.031222184050990583
4105,0.03133333333333333,0.03133333333333333,0.04816666666666666,0.040606060606060604,0.03726112941577803,0.05269363924916022
4106,NA,NA,NA,NA,NA,NA
4107,NA,NA,NA,NA,NA,NA
4108,0.29866666666666664,NA,NA,NA,NA,NA
4109,0.3644705882352941,0.32227272727272727,0.2579607843137255,0.17339568345323741,0.27645339231307153,0.2139236610171171
4110,0.30611764705882355,0.2771818181818182,0.23850980392156862,0.1662589928057554,0.24172108548406207,0.19700259661936567
4111,NA,NA,NA,NA,NA,NA
4112,0.3644705882352941,0.32227272727272727,0.2579607843137255,0.17339568345323741,0.27645339231307153,0.2139236610171171
4113,0.24225,0.1911304347826087,0.22140909090909092,0.14129411764705882,0.19384755916671184,0.173584021239047
4114,0.11599999999999999,0.09374193548387097,0.1586315789473684,0.15167272727272726,0.1153089259711439,0.13836567145858966
4115,NA,NA,NA,NA,NA,NA
4116,NA,NA,NA,NA,NA,NA
4117,NA,NA,NA,NA,NA,NA
4118,NA,NA,NA,NA,NA,NA
4119,0.154,0.11090322580645161,0.16796491228070173,0.1565090909090909,0.13303454383238905,0.148376955695375
4120,0.002,0.2664705882352941,0.11771929824561403,0.15821917808219177,0.14587295110258933,0.15036231293427876
4121,0.04914285714285714,0.216,0.07728571428571428,0.14159677419354838,0.10374891022196604,0.12772892832290145
4122,NA,NA,NA,NA,NA,NA
4123,0.3323076923076923,0.18158333333333332,0.11414035087719297,0.1598216560509554,0.18938486797180104,0.16495365755818736
4124,0.3644705882352941,0.32227272727272727,0.2579607843137255,0.16118666666666667,0.2659032536366369,0.21028617809707484
4125,0.24675,0.19426086956521738,0.22304545454545455,0.14189915966386554,0.19646610829200756,0.1749867377028735
4126,0.006,0.10250000000000001,0.13767441860465116,0.16694059405940595,0.10738135363254775,0.1364436827526779
4127,NA,NA,NA,NA,NA,NA
4128,NA,NA,NA,NA,NA,NA
4129,0.009333333333333332,0.007111111111111111,0.18802222222222223,0.1582625,0.1384243363370949,0.1592309838415116
4130,0.01,0.08472,0.1631578947368421,0.1717098445595855,0.15099080177167007,0.15702211718569997
4131,NA,0.09492857142857142,0.1695151515151515,0.15627624309392266,0.14312177555766845,0.15337958201411953
4132,0.504,0.1271111111111111,0.18876923076923077,0.1442111801242236,0.18569162797893612,0.17582498387879517
4133,0.1597142857142857,0.1636111111111111,0.14642105263157895,0.14133031674208144,0.14271938571768586,0.1444379803934064
4134,0.6466666666666666,0.1731875,0.19433846153846154,0.14820858895705522,0.1889522413301328,0.1656653907928314
4135,0.11755555555555555,0.09634285714285715,0.14416279069767443,0.1361639344262295,0.1246141122827453,0.1334438257622137
4136,0.005,0.14357142857142857,0.19663333333333333,0.1499337748344371,0.16616044448632686,0.16044437690947042
4137,0.014,0.059789473684210524,0.1254782608695652,0.19218320610687023,0.13257015237978417,0.1626552835219536
4138,0.1331111111111111,0.16983333333333334,0.16309375,0.18101694915254238,0.1873149632264679,0.1749912171606895
4139,0.19266666666666665,0.26966666666666667,0.1668148148148148,0.16827777777777778,0.1789541574417597,0.16663121931152167
4140,NA,NA,NA,NA,NA,NA
4141,0.36960000000000004,0.24193333333333333,0.22421875,0.1727439024390244,0.20662662306331464,0.18273560342802925
4142,0.5005,0.20074285714285714,0.1734,0.15435211267605634,0.1976385914554641,0.17190237785031814
4143,0.08292307692307693,0.07564705882352941,0.11169565217391304,0.13990099009900991,0.10212590400801497,0.12224048293145463
4144,0.12933333333333333,0.11373333333333333,0.11230985915492958,0.1337894736842105,0.12286743730238639,0.1303403970518125
4145,0.08323076923076923,0.07576470588235294,0.11178260869565217,0.13994059405940595,0.10226053167153897,0.12231490925656477
4146,0.2783076923076923,0.15233333333333332,0.10182456140350876,0.15535031847133757,0.16774203700553617,0.1541849426815244
4147,NA,NA,NA,NA,NA,NA
4148,NA,NA,NA,NA,NA,NA
4149,NA,NA,NA,NA,NA,NA
4150,NA,NA,NA,NA,NA,NA
4151,NA,NA,NA,NA,NA,NA
4152,0.0064444444444444445,0.12537142857142858,0.15002298850574713,0.12171428571428572,0.12980398940908006,0.13801510698842354
4153,0.18036363636363636,0.07681481481481481,0.13370786516853933,0.1588415300546448,0.14741141860621287,0.15113443397316687
4154,NA,NA,NA,NA,NA,NA
4155,0.041428571428571426,0.10660869565217392,0.11522033898305085,0.14203007518796992,0.11806390155798359,0.1373711414494198
4156,NA,NA,NA,NA,NA,NA
4157,0.008666666666666666,0.006666666666666666,0.18793333333333334,0.1582125,0.13819945148086382,0.15911937017525923
4158,NA,NA,NA,NA,NA,NA
4159,0.008400000000000001,0.009,0.12211267605633802,0.14959016393442623,0.11005109151281892,0.13838713793896962
4160,NA,NA,NA,NA,NA,NA
4161,NA,NA,NA,NA,NA,NA
4162,NA,NA,NA,NA,NA,NA
4163,NA,NA,NA,NA,NA,NA
4164,0.0013333333333333333,0.26635294117647057,0.11768421052631578,0.1582054794520548,0.14577796421172978,0.1503253555486828
4165,NA,NA,NA,NA,NA,NA
4166,0.16885714285714284,0.1698,0.09064516129032257,0.14280701754385963,0.13982071045426328,0.14574544570374157
4167,0.008666666666666666,0.006666666666666666,0.18793333333333334,0.1582125,0.13819945148086382,0.15911937017525923
4168,0.009333333333333332,0.007111111111111111,0.18802222222222223,0.1582625,0.1384243363370949,0.1592309838415116
4169,0.009333333333333332,0.007111111111111111,0.18802222222222223,0.1582625,0.1384243363370949,0.1592309838415116
4170,0.12511111111111112,0.11288888888888889,0.11177464788732394,0.1334561403508772,0.12317229531782543,0.13029488258492886
4171,NA,NA,NA,NA,NA,NA
4172,NA,NA,NA,NA,NA,NA
4173,NA,NA,NA,NA,NA,NA
4174,NA,NA,NA,NA,NA,NA
4175,NA,NA,NA,NA,NA,NA
4176,NA,NA,NA,NA,NA,NA
4177,0.17022222222222222,0.09517241379310344,0.13155263157894737,0.11245255474452555,0.1330342510548169,0.1346148747315938
4178,0.519,0.1701,0.18815873015873014,0.15897345132743362,0.21090004024250758,0.18129533346465368
4179,0.2044,0.08773333333333333,0.24340983606557376,0.19622,0.2092917308674732,0.20697284011422715
4180,0.0036666666666666666,0.0725,0.1680357142857143,0.13306521739130434,0.12746930780266216,0.13926857515090385
4181,0.004833333333333333,0.0054,0.007625000000000001,0.03610989010989011,0.017167051477544163,0.024244365594460724
4182,NA,NA,NA,NA,NA,NA
4183,0.007200000000000001,0.09297142857142857,0.10645833333333334,0.1399375,0.11036876584972886,0.13475870623502936
4184,0.12775,0.06826666666666667,0.152,0.10923333333333334,0.11184954935281366,0.10821093538327681
4185,2.5e-4,0.0823157894736842,0.13209756097560976,0.061802197802197804,0.07503584183869655,0.0727006940472415
4186,NA,NA,NA,NA,NA,NA
4187,3.333333333333333e-4,0.09288888888888888,0.1578857142857143,0.09542028985507246,0.10069310976443395,0.1033872134856428
4188,7.5e-4,0.08252631578947368,0.13219512195121952,0.06184615384615385,0.07522466817494708,0.07279950964250662
4189,7.5e-4,0.05031578947368421,0.09562162162162163,0.03936206896551724,0.0468974462691827,0.0451904694686803
